"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/21/2024","AQS","160090010","3","14.3","ug/m3 LC","61","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/22/2024","AQS","160090010","3","13.1","ug/m3 LC","58","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/23/2024","AQS","160090010","3","14.2","ug/m3 LC","61","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/24/2024","AQS","160090010","3","13.6","ug/m3 LC","59","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/25/2024","AQS","160090010","3","14.7","ug/m3 LC","61","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/26/2024","AQS","160090010","3","8.7","ug/m3 LC","48","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/27/2024","AQS","160090010","3","6","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/28/2024","AQS","160090010","3","3.8","ug/m3 LC","21","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/29/2024","AQS","160090010","3","6.5","ug/m3 LC","36","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/30/2024","AQS","160090010","3","13.8","ug/m3 LC","60","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/31/2024","AQS","160090010","3","13.6","ug/m3 LC","59","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/01/2024","AQS","160090010","3","17.3","ug/m3 LC","66","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/02/2024","AQS","160090010","3","15.7","ug/m3 LC","63","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/03/2024","AQS","160090010","3","12.2","ug/m3 LC","57","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/04/2024","AQS","160090010","3","8.8","ug/m3 LC","49","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/05/2024","AQS","160090010","3","6.6","ug/m3 LC","37","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/06/2024","AQS","160090010","3","11","ug/m3 LC","55","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/07/2024","AQS","160090010","3","9.3","ug/m3 LC","51","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/08/2024","AQS","160090010","3","11.8","ug/m3 LC","56","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/09/2024","AQS","160090010","3","16.1","ug/m3 LC","64","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/10/2024","AQS","160090010","3","12.6","ug/m3 LC","58","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/11/2024","AQS","160090010","3","3.4","ug/m3 LC","19","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/12/2024","AQS","160090010","3","7.1","ug/m3 LC","39","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/13/2024","AQS","160090010","3","15.6","ug/m3 LC","63","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/14/2024","AQS","160090010","3","9.7","ug/m3 LC","52","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/15/2024","AQS","160090010","3","8","ug/m3 LC","44","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/16/2024","AQS","160090010","3","25.1","ug/m3 LC","81","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/17/2024","AQS","160090010","3","24.1","ug/m3 LC","79","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/18/2024","AQS","160090010","3","18.7","ug/m3 LC","69","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/19/2024","AQS","160090010","3","14.7","ug/m3 LC","61","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/20/2024","AQS","160090010","3","7.4","ug/m3 LC","41","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/21/2024","AQS","160090010","3","7.4","ug/m3 LC","41","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/22/2024","AQS","160090010","3","12","ug/m3 LC","56","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/23/2024","AQS","160090010","3","11.9","ug/m3 LC","56","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/24/2024","AQS","160090010","3","10.3","ug/m3 LC","53","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/25/2024","AQS","160090010","3","6.1","ug/m3 LC","34","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/26/2024","AQS","160090010","3","5.7","ug/m3 LC","32","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/27/2024","AQS","160090010","3","6.6","ug/m3 LC","37","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/28/2024","AQS","160090010","3","4.5","ug/m3 LC","25","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"02/29/2024","AQS","160090010","3","6.5","ug/m3 LC","36","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/01/2024","AQS","160090010","3","7.3","ug/m3 LC","41","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/02/2024","AQS","160090010","3","9.1","ug/m3 LC","51","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/03/2024","AQS","160090010","3","6.9","ug/m3 LC","38","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/04/2024","AQS","160090010","3","8.9","ug/m3 LC","49","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/05/2024","AQS","160090010","3","8.5","ug/m3 LC","47","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/06/2024","AQS","160090010","3","9.3","ug/m3 LC","51","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/07/2024","AQS","160090010","3","9.6","ug/m3 LC","52","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/08/2024","AQS","160090010","3","7.8","ug/m3 LC","43","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/09/2024","AQS","160090010","3","9","ug/m3 LC","50","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/10/2024","AQS","160090010","3","7.7","ug/m3 LC","43","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/11/2024","AQS","160090010","3","7.1","ug/m3 LC","39","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/12/2024","AQS","160090010","3","5.9","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/13/2024","AQS","160090010","3","12.2","ug/m3 LC","57","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/14/2024","AQS","160090010","3","10.4","ug/m3 LC","53","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/15/2024","AQS","160090010","3","15.2","ug/m3 LC","62","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/16/2024","AQS","160090010","3","11.1","ug/m3 LC","55","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/17/2024","AQS","160090010","3","8.6","ug/m3 LC","48","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/18/2024","AQS","160090010","3","8.9","ug/m3 LC","49","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/19/2024","AQS","160090010","3","8.2","ug/m3 LC","46","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/20/2024","AQS","160090010","3","15.1","ug/m3 LC","62","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/21/2024","AQS","160090010","3","7.6","ug/m3 LC","42","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/22/2024","AQS","160090010","3","8.2","ug/m3 LC","46","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/23/2024","AQS","160090010","3","8.5","ug/m3 LC","47","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/26/2024","AQS","160090010","3","7.2","ug/m3 LC","40","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"03/27/2024","AQS","160090010","3","6","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/04/2024","AQS","160090010","3","5.8","ug/m3 LC","32","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/05/2024","AQS","160090010","3","8.1","ug/m3 LC","45","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/06/2024","AQS","160090010","3","4.8","ug/m3 LC","27","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/07/2024","AQS","160090010","3","6.2","ug/m3 LC","34","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/08/2024","AQS","160090010","3","6.1","ug/m3 LC","34","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/09/2024","AQS","160090010","3","5.1","ug/m3 LC","28","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/10/2024","AQS","160090010","3","6.6","ug/m3 LC","37","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/11/2024","AQS","160090010","3","8.8","ug/m3 LC","49","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/12/2024","AQS","160090010","3","7.4","ug/m3 LC","41","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/13/2024","AQS","160090010","3","6.5","ug/m3 LC","36","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/14/2024","AQS","160090010","3","5.6","ug/m3 LC","31","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/15/2024","AQS","160090010","3","8.1","ug/m3 LC","45","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/16/2024","AQS","160090010","3","8.3","ug/m3 LC","46","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/23/2024","AQS","160090010","3","7.8","ug/m3 LC","43","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/24/2024","AQS","160090010","3","7","ug/m3 LC","39","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/25/2024","AQS","160090010","3","6","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/26/2024","AQS","160090010","3","4.4","ug/m3 LC","24","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/27/2024","AQS","160090010","3","5","ug/m3 LC","28","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/28/2024","AQS","160090010","3","3.1","ug/m3 LC","17","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/29/2024","AQS","160090010","3","4.3","ug/m3 LC","24","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"04/30/2024","AQS","160090010","3","7.2","ug/m3 LC","40","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/01/2024","AQS","160090010","3","4","ug/m3 LC","22","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/02/2024","AQS","160090010","3","4.7","ug/m3 LC","26","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/03/2024","AQS","160090010","3","4.6","ug/m3 LC","26","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/04/2024","AQS","160090010","3","5.3","ug/m3 LC","29","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/05/2024","AQS","160090010","3","5.7","ug/m3 LC","32","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/06/2024","AQS","160090010","3","4.1","ug/m3 LC","23","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/07/2024","AQS","160090010","3","6.3","ug/m3 LC","35","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/08/2024","AQS","160090010","3","8.2","ug/m3 LC","46","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/09/2024","AQS","160090010","3","5.8","ug/m3 LC","32","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/10/2024","AQS","160090010","3","6","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/11/2024","AQS","160090010","3","5.1","ug/m3 LC","28","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/12/2024","AQS","160090010","3","5.9","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/13/2024","AQS","160090010","3","6.8","ug/m3 LC","38","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/14/2024","AQS","160090010","3","5.1","ug/m3 LC","28","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/15/2024","AQS","160090010","3","4.3","ug/m3 LC","24","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/16/2024","AQS","160090010","3","9.6","ug/m3 LC","52","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/17/2024","AQS","160090010","3","5.9","ug/m3 LC","33","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/18/2024","AQS","160090010","3","4.7","ug/m3 LC","26","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/19/2024","AQS","160090010","3","4.7","ug/m3 LC","26","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/20/2024","AQS","160090010","3","3.5","ug/m3 LC","19","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/21/2024","AQS","160090010","3","4.2","ug/m3 LC","23","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/22/2024","AQS","160090010","3","3.7","ug/m3 LC","21","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"05/23/2024","AQS","160090010","3","3.2","ug/m3 LC","18","St. Maries","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
